10400602;Minyak Masku Refill;1L;Minyak Masku Refill 1L;minyak-masku-refill-1l-1;dus;11;;;;;1;4;19;;0;0;0;0;;1;1;0;0;1;1;1
10400701;Minyak Kuncimas;2L;Minyak Kuncimas 2L;minyak-kuncimas-2l-1;dus;11;;;;;1;4;19;;0;0;0;0;50;1;1;0;0;2;1;1
10400702;Minyak Filma;2L;Minyak Filma 2L;minyak-filma-2l-1;dus;11;;;;;1;4;19;;0;0;0;0;;1;1;0;0;2;1;1
10400801;Minyak Mitra Refil;2L;Minyak Mitra Refil 2L;minyak-mitra-refil-2l-1;dus;11;;;;;1;4;19;;0;0;0;0;50;1;1;0;0;1;1;1
10400901;Minyak Sovia;1L;Minyak Sovia 1L;minyak-sovia-1l-1;dus;11;;;;;1;4;9;;0;0;0;0;10;1;1;0;0;2;1;1
10401001;Minyak Siip Bantal;900ml;Minyak Siip Bantal 900ml;minyak-siip-bantal-900ml-1;dus;11;;;;;1;4;9;;0;0;0;0;;1;1;0;0;0;1;1
10401002;Minyak Nutura Refil;1L;Minyak Nutura Refil 1L;minyak-nutura-refil-1l-1;dus;11;;;;;1;4;18;;190000;198000;0;0;;1;1;0;0;1;1;1
10500101;Garam Halus;Cap Daun;Garam Halus Cap Daun;garam-halus-cap-daun-1;pek;10;;;;;1;5;23;;66990;76000;0;0;30;1;1;0;0;4;1;1
10500201;Garam Halus;Cap Jempol;Garam Halus Cap Jempol;garam-halus-cap-jempol-1;pek;10;;;;;1;5;24;;54000;64000;0;0;30;1;1;0;0;5;1;1
10500301;Masako;Ayam;Masako Ayam;masako-ayam-1;dus;5;;;;;1;5;25;;258000;265000;0;0;30;1;1;0;0;4;1;1
10500302;Masako;Sapi;Masako Sapi;masako-sapi-1;dus;5;;;;;1;5;25;;258000;265000;0;0;30;1;1;0;0;4;1;1
10500303;Sedap Kaldu;Ayam;Sedap Kaldu Ayam;sedap-kaldu-ayam-1;dus;5;;;;;1;5;26;;124447;130000;0;0;5;1;1;0;0;3;1;1
10500304;Sedap Kaldu;Sapi;Sedap Kaldu Sapi;sedap-kaldu-sapi-1;dus;5;;;;;1;5;26;;124447;130000;0;0;5;1;1;0;0;3;1;1
10500401;Miccin Rosebrand;250gr;Miccin Rosebrand 250gr;miccin-rosebrand-250gr-1;pek;1;;;;;1;5;8;;35000;36000;0;0;100;1;1;0;0;4;1;1
10500402;Miccin Rosebrand;50gr;Miccin Rosebrand 50gr;miccin-rosebrand-50gr-1;pek;1;;;;;1;5;8;;35000;36000;0;0;100;1;1;0;0;2;1;1
10500403;Citrik Acid Gajah 50G (Citrun);;Citrik Acid Gajah 50G (Citrun) ;citrik-acid-gajah-50g-(citrun)--1;bal;1;;;;;1;5;8;;31458;40000;0;0;50;1;1;0;0;3;1;1
10500404;Ball Miccin 250Gr;5kg;Ball Miccin 250Gr 5kg;ball-miccin-250gr-5kg-1;pek;5;;;;;1;5;8;;163636;170000;0;0;;1;1;0;0;5;1;1
10500701;Kecap Sedap;2000;Kecap Sedap 2000;kecap-sedap-2000-1;dus;5;;;;;1;5;26;;71086;78000;0;0;30;1;1;0;0;3;1;1
10500702;Kecap Sedap;210ml;Kecap Sedap 210ml;kecap-sedap-210ml-1;dus;7;;;;;1;5;26;;0;0;0;0;30;1;1;0;0;1;1;1
10500703;Kecap Sedap;500;Kecap Sedap 500;kecap-sedap-500-1;dus;5;;;;;1;5;26;;72255;79000;0;0;20;1;1;0;0;3;1;1
10500704;Kecap Sedap;728gr;Kecap Sedap 728gr;kecap-sedap-728gr-1;dus;7;;;;;1;5;26;;222140;230000;0;0;30;1;1;0;0;4;1;1
10500705;Kecap Sedap;700g;Kecap Sedap 700g;kecap-sedap-700g-1;dus;8;;;;;1;5;26;;0;0;0;0;;1;1;0;0;1;1;1
10500801;Santan Sunkara;Kemasan Segitiga;Santan Sunkara Kemasan Segitiga;santan-sunkara-kemasan-segitiga-1;dus;3;;;;;1;5;27;;156960;190000;0;0;20;1;1;0;0;5;1;1
10500802;Santan Sunkara;Kemasan Kotak;Santan Sunkara Kemasan Kotak;santan-sunkara-kemasan-kotak-1;dus;5;;;;;1;5;27;;175000;185000;0;0;;1;1;0;0;1;1;1
10500803;Santan Sasa;;Santan Sasa ;santan-sasa--1;dus;5;;;;;1;5;28;;145000;155000;0;0;;1;1;0;0;4;1;1
10600101;Mie Sedap;Ayam Bawang;Mie Sedap Ayam Bawang;mie-sedap-ayam-bawang-1;dus;3;;;;;1;6;26;;100300;108000;0;0;50;1;1;0;0;3;1;1
10600102;Mie Sedap;Goreng;Mie Sedap Goreng;mie-sedap-goreng-1;dus;3;;;;;1;6;26;;105300;112000;0;0;50;1;1;0;0;3;1;1
10600103;Mie Sedap;Soto;Mie Sedap Soto;mie-sedap-soto-1;dus;3;;;;;1;6;26;;100300;108000;0;0;50;1;1;0;0;3;1;1
10600104;Mie Sedap;Korean Spicy;Mie Sedap Korean Spicy;mie-sedap-korean-spicy-1;dus;3;;;;;1;6;26;;108340;112000;0;0;;1;1;0;0;1;1;1
10600105;Mie Sedap;Goreng Devina;Mie Sedap Goreng Devina;mie-sedap-goreng-devina-1;dus;3;;;;;1;6;26;;108340;112000;0;0;;1;1;0;0;1;1;1
10600201;Mie Bihun Rsb;RSB;Mie Bihun Rsb RSB;mie-bihun-rsb-rsb-1;bal;3;;;;;1;6;8;;54000;60000;0;0;50;1;1;0;0;2;1;1
10700101;Sirup Fresh;Hijau;Sirup Fresh Hijau;sirup-fresh-hijau-1;dus;15;;;;;1;7;29;;257529;260000;0;0;50;1;1;0;0;3;1;1
10700102;Sirup Fresh;Merah;Sirup Fresh Merah;sirup-fresh-merah-1;dus;15;;;;;1;7;29;;257529;260000;0;0;50;1;1;0;0;4;1;1
10700103;Fres Botol Mini (Frz);;Fres Botol Mini (Frz) ;fres-botol-mini-(frz)--1;botol;6;;;;;1;7;29;;0;0;0;0;5;1;1;0;0;1;1;1
10100101;Beras Cap Ayam;;Beras Cap Ayam ;beras-cap-ayam--2;sak;25;;;;;2;1;2;;335000;345000;0;0;20;1;1;0;0;3;1;1
10100102;Beras Cap Bunga;;Beras Cap Bunga ;beras-cap-bunga--2;sak;25;;;;;2;1;3;;0;0;0;0;20;1;1;0;0;1;1;1
10100201;Beras Paketan;2,5kg;Beras Paketan 2,5kg;beras-paketan-2,5kg-2;pek;2.5;;;;;2;1;4;;34250;36000;0;0;100;1;1;0;0;2;1;1
10100202;Beras Paketan;5kg;Beras Paketan 5kg;beras-paketan-5kg-2;pek;5;;;;;2;1;4;;68500;72000;0;0;50;1;1;0;0;2;1;1
10100301;Beras Ketan;;Beras Ketan ;beras-ketan--2;karung;25;;;;;2;1;5;;315000;340000;0;0;40;1;1;0;0;5;1;1
10200101;Gandum Cakra Kembar;25 kg;Gandum Cakra Kembar 25 kg;gandum-cakra-kembar-25-kg-2;karung;25;;;;;2;2;6;;213000;222000;0;0;50;1;1;0;0;4;1;1
10200201;Gandum Naga Hijau;25 kg;Gandum Naga Hijau 25 kg;gandum-naga-hijau-25-kg-2;karung;25;;;;;2;2;7;;187500;196000;0;0;50;1;1;0;0;5;1;1
10200301;Gandum Payung Hijau;25 kg;Gandum Payung Hijau 25 kg;gandum-payung-hijau-25-kg-2;karung;25;;;;;2;2;6;;166000;174000;0;0;50;1;1;0;0;4;1;1
10200401;Gandum Segitiga Biru;25 kg;Gandum Segitiga Biru 25 kg;gandum-segitiga-biru-25-kg-2;karung;25;;;;;2;2;6;;210000;218000;0;0;50;1;1;0;0;4;1;1
10200501;Gandum Stupa Hijau;25 kg;Gandum Stupa Hijau 25 kg;gandum-stupa-hijau-25-kg-2;karung;25;;;;;2;2;7;;165500;174000;0;0;50;1;1;0;0;5;1;1
10200601;Pati Gunung Agung;25 kg;Pati Gunung Agung 25 kg;pati-gunung-agung-25-kg-2;karung;25;;;;;2;2;8;;163750;180000;0;0;40;1;1;0;0;4;1;1
10200701;Tapioka Rosebrand;250gr;Tapioka Rosebrand 250gr;tapioka-rosebrand-250gr-2;dus;10;;;;;2;2;8;;79000;90000;0;0;50;1;1;0;0;3;1;1
10200702;Tapioka Rosebrand;500gr;Tapioka Rosebrand 500gr;tapioka-rosebrand-500gr-2;dus;10;;;;;2;2;8;;79000;90000;0;0;50;1;1;0;0;3;1;1
10200801;Tepung Beras Rosebrand;200gr;Tepung Beras Rosebrand 200gr;tepung-beras-rosebrand-200gr-2;dus;10;;;;;2;2;8;;134762;140000;0;0;50;1;1;0;0;3;1;1
10200802;Tepung Beras Rosebrand;500gr;Tepung Beras Rosebrand 500gr;tepung-beras-rosebrand-500gr-2;dus;10;;;;;2;2;8;;132857;138000;0;0;50;1;1;0;0;3;1;1
10200901;Tepung Ketan Rosebrand;500gr;Tepung Ketan Rosebrand 500gr;tepung-ketan-rosebrand-500gr-2;dus;10;;;;;2;2;8;;186667;194000;0;0;50;1;1;0;0;3;1;1
10201001;Terigu Segitiga Biru Kemasan;1kg;Terigu Segitiga Biru Kemasan 1kg;terigu-segitiga-biru-kemasan-1kg-2;dus;12;;;;;2;2;6;;126000;131000;0;0;30;1;1;0;0;4;1;1
10201101;Terigu Tulip Kemasan;1kg;Terigu Tulip Kemasan 1kg;terigu-tulip-kemasan-1kg-2;dus;10;;;;;2;2;9;;80996;86000;0;0;;1;1;0;0;5;1;1
10300101;Gula Aren;5kg;Gula Aren 5kg;gula-aren-5kg-2;bal;5;;;;;2;3;10;;95000;100000;0;0;10;1;1;0;0;5;1;1
10300201;Gula Matahari;50kg;Gula Matahari 50kg;gula-matahari-50kg-2;karung;50;;;;;2;3;11;;0;0;0;0;60;1;1;0;0;5;1;1
10300301;Gula Merah Dakon;5kg;Gula Merah Dakon 5kg;gula-merah-dakon-5kg-2;bal;5;;;;;2;3;10;;80000;85000;0;0;10;1;1;0;0;5;1;1
10300401;Gula Merah Roda;10kg;Gula Merah Roda 10kg;gula-merah-roda-10kg-2;pek;10;;;;;2;3;10;;160000;170000;0;0;10;1;1;0;0;5;1;1
10300501;Gula Rosebrand Hijau;20kg;Gula Rosebrand Hijau 20kg;gula-rosebrand-hijau-20kg-2;karung;20;;;;;2;3;8;;0;0;0;0;30;1;1;0;0;3;1;1
10300601;Gula Rosebrand Kuning;20kg;Gula Rosebrand Kuning 20kg;gula-rosebrand-kuning-20kg-2;karung;20;;;;;2;3;8;;326000;335000;0;0;30;1;1;0;0;4;1;1
10300701;Gula Tk (Trangkil);50kg;Gula Tk (Trangkil) 50kg;gula-tk-(trangkil)-50kg-2;karung;50;;;;;2;3;12;;727500;748000;0;0;20;1;1;0;0;5;1;1
10300702;Gula Kba (Kebon Agung);50kg;Gula Kba (Kebon Agung) 50kg;gula-kba-(kebon-agung)-50kg-2;karung;50;;;;;2;3;12;;0;0;0;0;;1;1;0;0;1;1;1
10300801;Sweet Sugar;;Sweet Sugar ;sweet-sugar--2;sak;25;;;;;2;3;4;;0;0;0;0;10;1;1;0;0;5;1;1
10300901;Gula Nusakita;;Gula Nusakita ;gula-nusakita--2;karung;50;;;;;2;3;13;;0;0;0;0;10;1;1;0;0;5;1;1
10301001;Gula Raja Gula;;Gula Raja Gula ;gula-raja-gula--2;karung;50;;;;;2;3;14;;0;0;0;0;;1;1;0;0;5;1;1
10400101;Minyak Hemart;1L;Minyak Hemart 1L;minyak-hemart-1l-2;krat;11;;;;;2;4;15;;0;0;0;0;150;1;1;0;0;4;1;1
10400102;Minyak Hemart;500ml;Minyak Hemart 500ml;minyak-hemart-500ml-2;krat;6;;;;;2;4;15;;118000;123000;0;0;100;1;1;0;0;4;1;1
10400103;Minyak Hemart;900ml;Minyak Hemart 900ml;minyak-hemart-900ml-2;krat;11;;;;;2;4;15;;207000;212000;0;0;;1;1;0;0;5;1;1
10400201;Minyak Jujur;2L;Minyak Jujur 2L;minyak-jujur-2l-2;dus;11;;;;;2;4;16;;0;0;0;0;100;1;1;0;0;2;1;1
10400202;Minyak Jujur;cup 200ml;Minyak Jujur cup 200ml;minyak-jujur-cup-200ml-2;dus;11;;;;;2;4;16;;0;0;0;0;100;1;1;0;0;1;1;1
10400301;Minyak Kita Botol;1L;Minyak Kita Botol 1L;minyak-kita-botol-1l-2;krat;11;;;;;2;4;17;;0;0;0;0;150;1;1;0;0;5;1;1
10400302;Minyak Kita Refil;1L;Minyak Kita Refil 1L;minyak-kita-refil-1l-2;dus;11;;;;;2;4;18;;189000;196000;0;0;150;1;1;0;0;5;1;1
10400303;Minyak Kita Refil;2L;Minyak Kita Refil 2L;minyak-kita-refil-2l-2;dus;11;;;;;2;4;1;;186000;194000;0;0;150;1;1;0;0;0;1;1
10400304;Minyak Kita Sinarmas;2L;Minyak Kita Sinarmas 2L;minyak-kita-sinarmas-2l-2;dus;11;;;;;2;4;19;;175857;198000;0;0;100;1;1;0;0;4;1;1
10400305;Minyak Apical Hijau;1L;Minyak Apical Hijau 1L;minyak-apical-hijau-1l-2;dus;11;;;;;2;4;20;;0;0;0;0;10;1;1;0;0;5;1;1
10400306;Minyak Kita Botol;2L;Minyak Kita Botol 2L;minyak-kita-botol-2l-2;krat;11;;;;;2;4;1;;0;0;0;0;10;1;1;0;0;0;1;1
10400307;Minyak Kita Sinarmas;1L;Minyak Kita Sinarmas 1L;minyak-kita-sinarmas-1l-2;dus;11;;;;;2;4;19;;0;0;0;0;20;1;1;0;0;5;1;1
10400308;Minyak Apical Hijau;2L;Minyak Apical Hijau 2L;minyak-apical-hijau-2l-2;dus;11;;;;;2;4;20;;0;0;0;0;10;1;1;0;0;5;1;1
10400309;Minyakita Lestari Botol;1L;Minyakita Lestari Botol 1L;minyakita-lestari-botol-1l-2;krat;11;;;;;2;4;17;;0;0;0;0;;1;1;0;0;1;1;1
10400310;Minyakita Raja Nabati Botol;1L;Minyakita Raja Nabati Botol 1L;minyakita-raja-nabati-botol-1l-2;krat;11;;;;;2;4;21;;0;0;0;0;;1;1;0;0;1;1;1
10400311;Minyakita Wilmar;1L;Minyakita Wilmar 1L;minyakita-wilmar-1l-2;dus;11;;;;;2;4;9;;0;0;0;0;;1;1;0;0;5;1;1
10400401;Minyak Rizki;800ml;Minyak Rizki 800ml;minyak-rizki-800ml-2;krat;11;;;;;2;4;15;;177000;182000;0;0;150;1;1;0;0;5;1;1
10400402;Minyak Rizki;850ml;Minyak Rizki 850ml;minyak-rizki-850ml-2;krat;11;;;;;2;4;15;;0;0;0;0;20;1;1;0;0;2;1;1
10400403;Minyak Rizki;900ml;Minyak Rizki 900ml;minyak-rizki-900ml-2;krat;11;;;;;2;4;15;;0;0;0;0;;1;1;0;0;2;1;1
10400404;Minyak Kusuma Botol;1L;Minyak Kusuma Botol 1L;minyak-kusuma-botol-1l-2;krat;11;;;;;2;4;18;;0;0;0;0;20;1;1;0;0;1;1;1
10400405;Minyak Kusuma Botol;800ml;Minyak Kusuma Botol 800ml;minyak-kusuma-botol-800ml-2;krat;11;;;;;2;4;18;;0;0;0;0;;1;1;0;0;1;1;1
10400501;Minyak Sunco;2L;Minyak Sunco 2L;minyak-sunco-2l-2;dus;11;;;;;2;4;22;;226000;236000;0;0;50;1;1;0;0;4;1;1
10400601;Minyak Masku;2L;Minyak Masku 2L;minyak-masku-2l-2;dus;10;;;;;2;4;19;;225000;215000;0;0;100;1;1;0;0;3;1;1
10400602;Minyak Masku Refill;1L;Minyak Masku Refill 1L;minyak-masku-refill-1l-2;dus;11;;;;;2;4;19;;0;0;0;0;;1;1;0;0;1;1;1
10400701;Minyak Kuncimas;2L;Minyak Kuncimas 2L;minyak-kuncimas-2l-2;dus;11;;;;;2;4;19;;0;0;0;0;10;1;1;0;0;2;1;1
10400801;Minyak Mitra Refil;2L;Minyak Mitra Refil 2L;minyak-mitra-refil-2l-2;dus;11;;;;;2;4;19;;0;0;0;0;10;1;1;0;0;1;1;1
10500101;Garam Halus;Cap Daun;Garam Halus Cap Daun;garam-halus-cap-daun-2;pek;10;;;;;2;5;23;;66990;76000;0;0;30;1;1;0;0;4;1;1
10500201;Garam Halus;Cap Jempol;Garam Halus Cap Jempol;garam-halus-cap-jempol-2;pek;10;;;;;2;5;24;;54000;64000;0;0;30;1;1;0;0;5;1;1
10500301;Masako;Ayam;Masako Ayam;masako-ayam-2;dus;5;;;;;2;5;25;;258000;265000;0;0;30;1;1;0;0;4;1;1
10500302;Masako;Sapi;Masako Sapi;masako-sapi-2;dus;5;;;;;2;5;25;;258000;265000;0;0;30;1;1;0;0;4;1;1
10500303;Sedap Kaldu;Ayam;Sedap Kaldu Ayam;sedap-kaldu-ayam-2;dus;5;;;;;2;5;26;;124447;130000;0;0;5;1;1;0;0;3;1;1
10500304;Sedap Kaldu;Sapi;Sedap Kaldu Sapi;sedap-kaldu-sapi-2;dus;5;;;;;2;5;26;;124447;130000;0;0;5;1;1;0;0;3;1;1
10500401;Miccin Rosebrand;250gr;Miccin Rosebrand 250gr;miccin-rosebrand-250gr-2;pek;1;;;;;2;5;8;;35000;36000;0;0;100;1;1;0;0;4;1;1
10500402;Miccin Rosebrand;50gr;Miccin Rosebrand 50gr;miccin-rosebrand-50gr-2;pek;1;;;;;2;5;8;;35000;36000;0;0;100;1;1;0;0;2;1;1
10500403;Citrik Acid Gajah 50G (Citrun);;Citrik Acid Gajah 50G (Citrun) ;citrik-acid-gajah-50g-(citrun)--2;bal;1;;;;;2;5;8;;31458;40000;0;0;20;1;1;0;0;3;1;1
10500701;Kecap Sedap;2000;Kecap Sedap 2000;kecap-sedap-2000-2;dus;5;;;;;2;5;26;;71086;78000;0;0;30;1;1;0;0;3;1;1
10500702;Kecap Sedap;210ml;Kecap Sedap 210ml;kecap-sedap-210ml-2;dus;7;;;;;2;5;26;;0;0;0;0;30;1;1;0;0;1;1;1
10500703;Kecap Sedap;500;Kecap Sedap 500;kecap-sedap-500-2;dus;5;;;;;2;5;26;;72259;79000;0;0;20;1;1;0;0;3;1;1
10500704;Kecap Sedap;728gr;Kecap Sedap 728gr;kecap-sedap-728gr-2;dus;7;;;;;2;5;26;;222140;230000;0;0;30;1;1;0;0;4;1;1
10500705;Kecap Sedap;700g;Kecap Sedap 700g;kecap-sedap-700g-2;dus;7;;;;;2;5;26;;0;0;0;0;;1;1;0;0;1;1;1
